job_name,company_name,city,salary,jd_text
C/C++,鱼快创领智能科技（南京）有限公司,南京,15000.0,5年及以上 本科 计算机 电子 linux c++ 编程 通信 设计模式 车辆工程 多线程 面向对象编程 五险一金 补充医疗保险 绩效奖金 年终奖金 弹性工作 定期体检 专业培训 零食下午茶 带薪年假 带薪病假
java,深圳市三德冠精密电路科技有限公司,深圳,12000.0,3年及以上 本科 数据分析 软件开发 编程 工艺流程 制程 fpc 系统集成 机械工程 genesis 接口开发 方案 五险一金 餐饮补贴 定期体检 绩效奖金 全勤津贴 工龄津贴 免费培训 公寓电梯房 节日福利
算法工程师,深圳市添动力科技有限公司,深圳,30000.0,5年及以上 硕士 需求分析 自动化 c++ 方案设计 产品开发 项目开发 原理图 系统测试 mcu 编程语言 项目奖金 节日福利 年终奖金 带薪年假 五险一金 方案
算法工程师,上海领想智人科技有限公司,南京,面议,3年及以上 本科 人工智能 自动化流程 AI部署 AI战略规划 知识库 智能体 AI技能培训 数字人开发 AIAgent 弹性工作 技能培训 培训 方案 五险一金 带薪年假 年终奖金 绩效奖金 股票期权 专业培训 定期体检 有餐补 出差补贴 通讯补贴
算法工程师,上海福柯斯智能科技有限公司,上海,10000.0,无需经验 硕士 c++ 软件开发 matlab 实验设计 算法 cpu 设计文档 代码管理 ict 英文技术文档 五险一金 餐饮补贴 年终奖金 交通补贴 通讯补贴 绩效奖金 定期体检 专业培训 做五休二 专业团队
数据分析师,珠海澳科大科技研究院,珠海,10000.0,1年及以上 硕士 数据分析 数据运营 数据维护 数据处理 分析报告 数据库建设 数据仓储建设 带薪年假 加班补贴 全薪病假 住房补贴 医疗保险 自愿性公积金 澳门假期
数据分析师,贵州卓蓝优银电子科技有限公司,贵阳,7000.0,1年 大专 数据分析 excel sql 报表 机器学习 数据挖掘 bi 数字化转型 技术创新 数据指标 五险一金 员工旅游 专业培训 定期体检 绩效奖金 年终奖金 餐饮补贴
算法工程师,成都云智优企业管理咨询有限公司,重庆,25000.0,3年及以上 硕士 计算机 测试 自动化 c++ 数学 电子信息 matlab 算法 人工智能 可行性评估 带薪年假 定期体检 岗位晋升 交通补助 国有企业 绩效奖金 五险一金 年终奖金 节日礼物 餐费补贴
算法工程师,清华大学,北京,15000.0,2年及以上 硕士 需求分析 解决方案 应用数学 技术方案设计 数学模型 职业生涯规划 软件著作权 优化算法 求解器 技术支持 发展平台 寒暑假 年休假 食堂 培训
数据开发,东莞泰都实业有限公司,东莞,1000.0,1年及以上 本科 sql 编程 数据结构 人工智能 机器学习 计算机科学 应用数学 数据工程 数据科学 python 五险一金 年终奖金 专业培训 餐饮补贴 周末双休 带薪年假 节日福利 团队氛围好 免费三餐
算法工程师,成都长城开发科技股份有限公司,成都,15000.0,3-10年 本科 计算机 sql 软件工程 实验方案 人工智能 机器学习 深度学习 数据 pandas tensorflow 方案 五险一金 补充医疗保险 补充公积金 带薪年假 年终奖金 定期体检 专业培训
java,京华信息科技股份有限公司,广州,10000.0,3年及以上 本科 计算机 spring 测试 redis 开发 数据库设计 设计模式 文档编写 代码编写 电子政务 培训 方案 五险一金 交通补贴 餐饮补贴 通讯补贴 定期体检 年终奖金 周末双休 绩效奖金 专业培训 弹性工作
算法工程师,深圳迈瑞动物医疗科技股份有限公司,深圳,20000.0,5年及以上 硕士 计算机 电子 c++ 数学 图像处理 计算机视觉 图形图像处理 图像 深度学习算法 图像分割 五险一金 年终奖金 定期体检 绩效奖金 餐饮补贴 专业培训 员工旅游 交通补贴 节日福利
算法工程师,招商局金融科技有限公司,深圳,12000.0,在校生/应届生 硕士 java c++ 算法 机器学习 数据结构算法 数学建模 nlp acl cv 年终奖金 定期体检 绩效奖金 餐饮补贴 专业培训 通讯补贴 带薪年假 周末双休 节日福利 六险一金
数据分析师,晟碟半导体(上海)有限公司,上海,15000.0,3年及以上 硕士 Python SQL AI Tableau PowerBI HTML5 五险一金 补充医疗保险 带薪年假 带薪病假 年终奖金 绩效奖金 专业培训 免费班车 免费工作餐 定期团建
算法工程师,深圳华崧循环经济投资控股有限公司,深圳,10000.0,5年及以上 本科 计算机 电子 c++ 异常处理 方案设计 项目开发 检测 现场调试 机器学习 机器视觉 五险一金 年终奖金 绩效奖金 带薪年假 周末双休 方案 带薪病假
算法工程师,中远海运（广州）有限公司,深圳,10000.0,在校生/应届生 硕士 文档编写 英语读写 技术文档 人工智能 航运 计算机科学 模型 训练 flow 深度学习框架 五险一金 定期体检 专业培训 交通补贴 节日福利 周末双休
java,武汉开目信息技术股份有限公司,南京,12000.0,2年及以上 本科 java 数据库 机械 调试 功能测试 代码编写 军工项目 PLM开发 制造业开发 方案 五险一金 带薪年假 年终奖金 绩效奖金 项目奖金 专业培训 定期体检 有餐补 交通补贴 出差补贴
数据分析师,维达纸业（中国）有限公司,广州,10000.0,5年及以上 本科 计算机 数据分析 快消行业 数据 数据化运营 指标体系 ab测试 五险一金 绩效奖金 年终奖金 专业培训 餐饮补贴 带薪年假 周末双休 全勤奖 方案
java,南京智慧航空研究院有限公司,南京,15000.0,3-5年 本科 java mysql 数据库 spring mybatis redis mongodb gc 中间件 关系型数据库 周末双休 弹性工作 带薪年假 五险一金 节日福利 免费班车 员工旅游 年终奖金 定期体检
数据分析师,上海各茏科技有限公司,石家庄,6500.0,无需经验 大专 计算机 办公软件 数学 报表 分析报告 数据 数据收集整理 统计学 五险一金 绩效奖金 年终奖金 专业培训 餐饮补贴 弹性工作 带薪年假 周末双休 节日福利 通讯补贴 全勤奖 做五休二 五险 团队年轻 福利多多
java,安阳佳贵广告有限公司,郑州,12000.0,1年及以上 大专 计算机 java mysql 数据库 springboot mybatis redis eclipse idea 数据结构 周末双休 节日福利 做五休二 全勤奖
算法工程师,北京清能互联科技有限公司,广州,30000.0,3年及以上 硕士 计算机 自动化 c++ 编程语言 项目策划 人工智能 机器学习 电力行业 深度学习 应用数学 周末双休 带薪年假 五险一金 绩效奖金 专业培训 节日福利 餐饮补贴 通讯补贴
数据分析师,华润雪花啤酒,深圳,10000.0,5年及以上 本科 培训 数据分析 用户培训 数据加工 规范化管理 帆软bi 激励方式 python 年终奖金 定期体检 餐饮补贴 带薪年假 交通补贴 通讯补贴 六险两金 公寓惠居 双休 职业双通道
java,武汉佰力博科技有限公司,武汉,7000.0,3年及以上 大专 java mysql 数据库 springboot mybatis redis sql rabbitmq kafka 阿里云 方案 五险一金 员工旅游 年终奖金 通讯补贴
数据分析师,杭银消费金融股份有限公司,上海,20000.0,1-7年 硕士 数据分析 银行信用卡 定价策略 策略分析 消费信贷 策略研发 授信策略 数据挖掘 绩效奖金 年终奖金 定期体检 专业培训 餐饮补贴 员工旅游 带薪年假 弹性工作 周末双休 节日福利 交通补贴 通讯补贴 高温补贴 方案 六险二金
java,海孚斯科技（上海）有限公司,成都,12000.0,2年及以上 本科 mysql 软件工程 设计模式 多线程 自动化设备 工业通信协议 数据可视化 Qt 五险一金 带薪年假 员工旅游 年终奖金 项目奖金 专业培训 定期体检 有餐补 零食下午茶 出差补贴
算法工程师,成都云智优企业管理咨询有限公司,成都,25000.0,3年及以上 博士 计算机 机械 自动化 数学 ai 电子信息 人工智能 技术攻关 控制 实验研究 五险一金 定期体检 带薪年假 年终奖金 岗位晋升 国有企业 绩效奖金 交通补助 餐费补贴 节日礼物
数据开发,新疆慧德云光信息技术有限公司,乌鲁木齐,8000.0,2年及以上 本科 mysql oracle linux 测试 sql 研发 数据库设计 shell 性能调优 五险一金 交通补贴 餐饮补贴 专业培训 绩效奖金 年终奖金
PHP,宁波伏特智能制造有限公司,宁波,10000.0,3年及以上 本科 计算机 mysql 数据库 linux 需求分析 redis shell 设计模式 php 安全 五险一金 带薪年假 年终奖金 定期体检 培训机会 节日福利 生日福利
数据标注师,深圳市冠泰聚光建设工程有限公司,深圳,6000.0,无需经验 大专 计算机 办公软件 xml 标注数据 数据处理 python 数据标注 AI 大模型 数据分析 培训 五险一金 带薪年假 年终奖金 零食下午茶 定期团建
算法工程师,武汉市德发信息技术有限公司,武汉,160000.0,3年及以上 本科 java 开发 c++ 编程 ai 编程语言 人工智能 机器学习 深度学习 计算机科学 五险一金 绩效奖金 餐饮补贴 员工旅游 通讯补贴 带薪年假 节日福利 周末双休
数据分析师,泰科电子（上海）有限公司,上海,面议,在校生/应届生 本科 power bi python 数据可视化 数据分析 数据清理 tableau 五险一金 绩效奖金 年终奖金 定期体检 专业培训 员工旅游 带薪年假 弹性工作 周末双休 节日福利 补充医疗保险 免费班车 可转正
数据开发,广州海格通信集团股份有限公司,广州,15000.0,2年及以上 本科 计算机 数据分析 大数据 scala 大数据平台 数据模型 数据中台 五险一金 免费班车 交通补贴 餐饮补贴 通讯补贴 专业培训 绩效奖金 年终奖金 定期体检
数据分析师,维达纸业（中国）有限公司,广州,10000.0,5年及以上 本科 数据分析 快消行业 数据分析软件 数据赋能 ab测试 专项分析 数据埋点 五险一金 绩效奖金 年终奖金 专业培训 餐饮补贴 带薪年假 周末双休 全勤奖 方案
java,北京雷谷数智科技有限公司,北京,9000.0,3-4年 本科 java mysql oracle 数据库 spring linux sql 开发 springcloud 项目开发 餐饮补贴 弹性工作 周末双休 五险一金 交通补贴 通讯补贴 专业培训 年终奖金 绩效奖金 定期体检
算法工程师,苏州睿芯集成电路科技有限公司,长沙,13000.0,2-5年 本科 计算机 电子 linux 自动化 c++ 机器学习 深度学习 opencv 应用开发 tensorflow 周末双休 节日福利 补充医疗保险 定期体检 五险一金 弹性工作 年终奖金 绩效奖金
数据标注师,上海铮鲲日用百货有限公司,杭州,5000.0,1年 大专 汽车 电脑 标注 数据标注 2D质检 数据验收 团队管理 流程优化 文档输出 培训 无责底薪 带薪培训 带薪年假 定期团建 双休 周末双休 法定三薪 节日礼品 晋升空间 生日礼品 大小休
数据分析师,美设国际物流集团股份有限公司,上海,6000.0,2年及以上 大专 办公软件 数据分析 ppt 数据支持 深度分析 bi可视化 业务数据 Excel 五险一金 年终奖金 定期体检 带薪年假 周末双休 节日福利 做五休二
算法工程师,科文纳仕管理咨询（苏州）有限公司,上海,25000.0,2年及以上 本科 电机控制算法 电驱系统 FOC 电机控制器 SVPWM MTPA 仿真软件 量产项目 电力电子 弱磁控制 新能源 五险一金 员工旅游 餐饮补贴 专业培训 绩效奖金 年终奖金 体检
算法工程师,宁波均胜群英汽车系统股份有限公司,宁波,20000.0,3年及以上 硕士 ml dl 标定 控制工程 算法研究 编程 传感器 五险一金 带薪年假 年终奖金 专业培训 出国机会 定期体检 免费工作餐 通讯补贴 交通补贴 定期团建
数据治理工程师,深圳中集天达空港设备有限公司,深圳,15000.0,5年及以上 本科 销售 数据分析 采购 财务 需求分析 erp sap 方案设计 研发 生产 职业发展 发展空间 方案 免费班车 五险一金 年终奖金 餐饮补贴 知名大企
数据开发,深圳市大族数控科技股份有限公司,深圳,25000.0,3年及以上 本科 owl rdf 数据架构 知识图谱 开源框架 数据建模 spark flink hbase kafka 方案 五险一金 员工旅游 专业培训 定期体检 通勤班车 年终奖金 人才公寓 员工宿舍 股票期权 专属停车场
Python,上海佳依佳信息科技有限公司,上海,10000.0,3年及以上 本科 微服务架构 数据可视化 存储过程 计算机科学 系统管理 pandas pdm 五险一金 年终奖金 绩效奖金 定期体检 专业培训 餐饮补贴 员工旅游 周末双休 交通补贴 带薪年假 节日福利 做五休二
数据分析师,贵州金硕星辰科技有限公司,贵阳,4000.0,无需经验 本科 培训 计算机 办公软件 数据分析 测试 需求分析 需求调研 office 产品介绍 信息 五险一金 餐饮补贴 通讯补贴 交通补贴 绩效奖金 年终奖金 弹性工作
